window_id,leg_id,shipment_id,container_id,product_id,window_start,window_end,avg_temp_c,max_temp_c,min_temp_c,temp_slope_c_per_hr,humidity_avg_pct,shock_count,door_open_count,minutes_outside_range,current_delay_min,battery_avg_pct,transit_phase,target_spoilage_risk_6h
W05855,L0212,S117,C515,P06,2026-04-04 13:49,2026-04-04 14:14,7.941,8.005,7.894,0.1121,55.26,0,0,5,10.5,71.62,loading_zone,1
W05856,L0212,S117,C515,P06,2026-04-04 14:19,2026-04-04 14:44,8.035,8.119,7.987,-0.0473,55.77,0,0,20,9.7,71.6,loading_zone,1
W05857,L0212,S117,C515,P06,2026-04-04 14:49,2026-04-04 15:14,8.37,8.78,8.099,1.6042,53.68,0,0,30,9.8,71.59,loading_zone,1
W05858,L0212,S117,C515,P06,2026-04-04 15:19,2026-04-04 15:44,8.931,9.201,8.692,1.3594,57.2,0,0,30,10.0,71.56,loading_zone,1
W05859,L0212,S117,C515,P06,2026-04-04 15:49,2026-04-04 16:14,9.362,9.471,9.238,0.3802,56.22,0,0,30,11.0,71.56,loading_zone,1
W05860,L0212,S117,C515,P06,2026-04-04 16:19,2026-04-04 16:44,9.475,9.498,9.453,-0.0209,57.82,0,0,30,11.8,71.55,loading_zone,1
W05861,L0212,S117,C515,P06,2026-04-04 16:49,2026-04-04 17:14,9.472,9.532,9.378,0.1906,58.11,0,0,30,11.9,71.52,loading_zone,1
W05862,L0212,S117,C515,P06,2026-04-04 17:19,2026-04-04 17:44,9.661,9.716,9.548,0.3453,57.17,0,0,30,12.0,71.5,loading_zone,1
W05863,L0212,S117,C515,P06,2026-04-04 17:49,2026-04-04 18:14,9.786,9.877,9.643,0.5671,58.41,0,0,30,11.4,71.49,loading_zone,1
W05864,L0212,S117,C515,P06,2026-04-04 18:19,2026-04-04 18:44,10.007,10.095,9.901,0.3607,56.36,0,0,30,11.3,71.48,loading_zone,1
W05865,L0212,S117,C515,P06,2026-04-04 18:49,2026-04-04 19:14,10.026,10.128,9.967,0.3734,59.74,0,0,30,11.3,71.45,loading_zone,1
W05866,L0212,S117,C515,P06,2026-04-04 19:19,2026-04-04 19:44,10.512,10.643,10.221,0.9096,61.44,0,0,30,11.5,71.44,loading_zone,1
W05867,L0212,S117,C515,P06,2026-04-04 19:49,2026-04-04 20:14,10.771,10.995,10.662,0.671,61.76,0,0,30,13.4,71.4,loading_zone,1
W05868,L0212,S117,C515,P06,2026-04-04 20:19,2026-04-04 20:44,11.118,11.194,11.066,-0.0278,62.14,0,0,30,12.8,71.37,loading_zone,1
W05869,L0212,S117,C515,P06,2026-04-04 20:49,2026-04-04 21:14,11.146,11.223,11.071,0.3761,61.35,0,0,30,13.8,71.33,loading_zone,1
W05870,L0212,S117,C515,P06,2026-04-04 21:19,2026-04-04 21:44,11.179,11.294,11.083,0.5338,62.69,0,0,30,13.3,71.3,loading_zone,1
W05871,L0212,S117,C515,P06,2026-04-04 21:49,2026-04-04 22:14,11.456,11.532,11.338,0.0981,62.65,0,0,30,13.3,71.28,loading_zone,1
W05872,L0212,S117,C515,P06,2026-04-04 22:19,2026-04-04 22:44,11.563,11.739,11.369,0.8643,62.08,0,0,30,13.6,71.25,loading_zone,1
W05873,L0212,S117,C515,P06,2026-04-04 22:49,2026-04-04 23:14,11.633,11.683,11.582,-0.0634,62.7,0,0,30,11.9,71.23,loading_zone,1
W05874,L0212,S117,C515,P06,2026-04-04 23:19,2026-04-04 23:44,11.572,11.641,11.494,-0.3531,59.77,0,0,30,11.0,71.2,loading_zone,1
W05875,L0212,S117,C515,P06,2026-04-04 23:49,2026-04-05 00:14,11.64,11.719,11.436,0.4773,62.27,0,0,30,11.2,71.16,loading_zone,1
W05876,L0212,S117,C515,P06,2026-04-05 00:19,2026-04-05 00:44,11.937,12.082,11.741,0.9007,61.45,0,0,30,11.8,71.16,loading_zone,1
W05877,L0212,S117,C515,P06,2026-04-05 00:49,2026-04-05 01:14,12.01,12.129,11.926,-0.2074,62.25,0,0,30,11.2,71.14,loading_zone,1
W05878,L0212,S117,C515,P06,2026-04-05 01:19,2026-04-05 01:44,12.388,12.678,12.134,1.3923,63.65,0,0,30,11.8,71.11,loading_zone,1
W05879,L0212,S117,C515,P06,2026-04-05 01:49,2026-04-05 02:14,12.598,12.762,12.482,-0.6473,65.47,0,0,30,13.6,71.08,loading_zone,1
W05880,L0212,S117,C515,P06,2026-04-05 02:19,2026-04-05 02:44,12.526,12.553,12.493,0.1152,65.75,0,0,30,13.6,71.04,loading_zone,1
W05881,L0212,S117,C515,P06,2026-04-05 02:49,2026-04-05 03:14,12.456,12.533,12.374,-0.1975,62.13,0,0,30,13.9,71.02,loading_zone,1
W05882,L0212,S117,C515,P06,2026-04-05 03:19,2026-04-05 03:44,12.565,12.658,12.445,0.5671,65.28,0,0,30,14.4,71.0,loading_zone,1
W05883,L0212,S117,C515,P06,2026-04-05 03:49,2026-04-05 04:14,12.642,12.721,12.527,-0.3751,63.83,0,0,30,15.4,70.98,loading_zone,1
W05884,L0212,S117,C515,P06,2026-04-05 04:19,2026-04-05 04:44,12.443,12.5,12.399,-0.1046,62.56,0,0,30,15.9,70.96,loading_zone,1
W05885,L0212,S117,C515,P06,2026-04-05 04:49,2026-04-05 05:14,12.604,12.637,12.56,0.0744,64.48,0,0,30,16.8,70.95,loading_zone,1
W05886,L0212,S117,C515,P06,2026-04-05 05:19,2026-04-05 05:44,12.711,12.848,12.541,0.7958,63.46,0,0,30,16.7,70.95,loading_zone,1
W05887,L0212,S117,C515,P06,2026-04-05 05:49,2026-04-05 06:14,12.59,12.773,12.432,-0.8949,63.59,0,0,30,15.9,70.95,loading_zone,1
W05888,L0212,S117,C515,P06,2026-04-05 06:19,2026-04-05 06:44,12.813,12.989,12.51,1.0947,62.7,0,0,30,16.3,70.94,loading_zone,1
W05889,L0212,S117,C515,P06,2026-04-05 06:49,2026-04-05 07:14,13.069,13.094,12.993,-0.0658,64.45,0,0,30,14.8,70.92,loading_zone,1
W05890,L0212,S117,C515,P06,2026-04-05 07:19,2026-04-05 07:44,13.022,13.094,12.96,-0.0401,63.97,0,0,30,15.0,70.9,loading_zone,1
W05891,L0212,S117,C515,P06,2026-04-05 07:49,2026-04-05 08:14,13.201,13.292,13.051,0.4457,65.35,0,0,30,14.8,70.87,loading_zone,1
W05892,L0212,S117,C515,P06,2026-04-05 08:19,2026-04-05 08:44,13.316,13.359,13.256,0.2009,66.68,0,0,30,15.4,70.85,loading_zone,1
W05893,L0212,S117,C515,P06,2026-04-05 08:49,2026-04-05 09:14,13.383,13.487,13.303,0.2153,67.34,0,0,30,14.7,70.84,loading_zone,1
W05894,L0212,S117,C515,P06,2026-04-05 09:19,2026-04-05 09:44,13.474,13.598,13.355,0.4029,64.83,0,0,30,14.5,70.85,loading_zone,1
W05895,L0212,S117,C515,P06,2026-04-05 09:49,2026-04-05 10:14,13.575,13.699,13.511,0.2849,66.07,0,0,30,14.5,70.83,loading_zone,1
W05896,L0212,S117,C515,P06,2026-04-05 10:19,2026-04-05 10:44,13.641,13.715,13.54,-0.3583,66.81,0,0,30,14.3,70.78,loading_zone,1
W05897,L0212,S117,C515,P06,2026-04-05 10:49,2026-04-05 11:14,13.575,13.654,13.45,-0.3309,65.81,0,0,30,12.3,70.77,loading_zone,1
W05898,L0212,S117,C515,P06,2026-04-05 11:19,2026-04-05 11:44,13.434,13.507,13.336,0.2633,66.47,0,0,30,12.6,70.75,loading_zone,1
W05899,L0212,S117,C515,P06,2026-04-05 11:49,2026-04-05 12:14,13.469,13.685,13.348,-0.6518,65.39,0,0,30,13.2,70.72,loading_zone,1
W05900,L0212,S117,C515,P06,2026-04-05 12:19,2026-04-05 12:44,13.127,13.301,13.004,-0.5386,64.52,0,0,30,12.8,70.71,loading_zone,1
W05901,L0212,S117,C515,P06,2026-04-05 12:49,2026-04-05 13:14,13.184,13.272,13.107,0.3398,66.44,0,0,30,13.3,70.68,loading_zone,1
W05902,L0212,S117,C515,P06,2026-04-05 13:19,2026-04-05 13:44,13.42,13.458,13.383,0.0816,67.22,0,0,30,13.1,70.64,loading_zone,1
W05903,L0212,S117,C515,P06,2026-04-05 13:49,2026-04-05 14:14,13.494,13.572,13.443,-0.1131,64.25,0,0,30,13.4,70.61,loading_zone,1
W05904,L0212,S117,C515,P06,2026-04-05 14:19,2026-04-05 14:44,13.329,13.397,13.269,-0.2599,66.37,0,0,30,14.6,70.6,loading_zone,1
W05905,L0212,S117,C515,P06,2026-04-05 14:49,2026-04-05 15:14,13.366,13.424,13.298,-0.3237,64.92,0,0,30,13.1,70.58,loading_zone,1
W05906,L0212,S117,C515,P06,2026-04-05 15:19,2026-04-05 15:44,13.149,13.218,13.033,-0.4279,65.68,0,0,30,13.7,70.58,loading_zone,1
W05907,L0212,S117,C515,P06,2026-04-05 15:49,2026-04-05 16:14,13.073,13.159,12.971,-0.4361,65.6,0,0,30,12.6,70.55,loading_zone,1
W05908,L0212,S117,C515,P06,2026-04-05 16:19,2026-04-05 16:44,12.877,12.924,12.832,-0.1533,64.73,0,0,30,12.8,70.53,loading_zone,1
W05909,L0212,S117,C515,P06,2026-04-05 16:49,2026-04-05 17:14,12.889,12.99,12.806,0.4282,66.55,0,0,30,12.2,70.5,loading_zone,1
W05910,L0212,S117,C515,P06,2026-04-05 17:19,2026-04-05 17:44,13.098,13.189,13.026,-0.0984,63.44,0,0,30,13.0,70.48,loading_zone,1
W05911,L0212,S117,C515,P06,2026-04-05 17:49,2026-04-05 18:14,12.924,12.96,12.858,-0.0405,63.47,0,0,30,12.2,70.45,loading_zone,1
W05912,L0212,S117,C515,P06,2026-04-05 18:19,2026-04-05 18:44,13.092,13.16,13.017,0.3226,63.45,0,0,30,11.5,70.42,loading_zone,1
W05913,L0212,S117,C515,P06,2026-04-05 18:49,2026-04-05 19:14,13.201,13.226,13.164,-0.0864,65.03,0,0,30,11.9,70.41,loading_zone,1
W05914,L0212,S117,C515,P06,2026-04-05 19:19,2026-04-05 19:44,13.021,13.158,12.907,-0.5129,66.2,0,0,30,11.3,70.39,loading_zone,1
W05915,L0212,S117,C515,P06,2026-04-05 19:49,2026-04-05 20:14,12.86,12.982,12.771,-0.4169,64.9,0,0,30,12.0,70.39,loading_zone,1
W05916,L0212,S117,C515,P06,2026-04-05 20:19,2026-04-05 20:44,12.657,12.784,12.55,-0.6525,64.05,0,0,30,12.6,70.36,loading_zone,1
W05917,L0212,S117,C515,P06,2026-04-05 20:49,2026-04-05 21:14,12.614,12.747,12.536,0.3974,64.34,0,0,30,13.1,70.33,loading_zone,1
W05918,L0212,S117,C515,P06,2026-04-05 21:19,2026-04-05 21:44,12.691,12.747,12.521,-0.4001,61.99,0,0,30,13.3,70.3,loading_zone,1
W05919,L0212,S117,C515,P06,2026-04-05 21:49,2026-04-05 22:14,12.372,12.489,12.317,-0.3751,63.52,0,0,30,12.9,70.27,loading_zone,1
W05920,L0212,S117,C515,P06,2026-04-05 22:19,2026-04-05 22:44,12.496,12.599,12.403,-0.1197,64.19,0,0,30,13.3,70.25,loading_zone,1
W05921,L0212,S117,C515,P06,2026-04-05 22:49,2026-04-05 23:14,12.39,12.565,12.277,0.3045,62.67,0,0,30,13.1,70.22,loading_zone,1
W05922,L0212,S117,C515,P06,2026-04-05 23:19,2026-04-05 23:44,12.616,12.663,12.553,-0.1755,61.64,0,0,30,13.2,70.19,loading_zone,1
W05923,L0212,S117,C515,P06,2026-04-05 23:49,2026-04-06 00:14,12.569,12.682,12.473,0.4464,63.87,0,0,30,13.1,70.16,loading_zone,1
W05924,L0212,S117,C515,P06,2026-04-06 00:19,2026-04-06 00:44,12.802,12.861,12.758,0.2249,65.22,0,0,30,13.1,70.16,loading_zone,1
W05925,L0212,S117,C515,P06,2026-04-06 00:49,2026-04-06 01:14,12.976,13.052,12.898,0.3367,66.2,0,0,30,12.2,70.15,loading_zone,1
W05926,L0212,S117,C515,P06,2026-04-06 01:19,2026-04-06 01:44,13.212,13.276,13.139,0.1821,65.75,0,0,30,12.8,70.16,loading_zone,1
W05927,L0212,S117,C515,P06,2026-04-06 01:49,2026-04-06 02:14,13.202,13.227,13.169,-0.1354,64.63,0,0,30,12.3,70.14,loading_zone,1
W05928,L0212,S117,C515,P06,2026-04-06 02:19,2026-04-06 02:44,13.231,13.284,13.16,0.2493,65.8,0,0,30,12.6,70.11,loading_zone,1
W05929,L0212,S117,C515,P06,2026-04-06 02:49,2026-04-06 03:14,13.344,13.416,13.284,-0.0957,65.61,0,0,30,11.2,70.1,loading_zone,1
W05930,L0212,S117,C515,P06,2026-04-06 03:19,2026-04-06 03:44,13.094,13.188,12.953,-0.4721,67.08,0,0,30,11.3,70.08,loading_zone,1
W05931,L0212,S117,C515,P06,2026-04-06 03:49,2026-04-06 04:14,13.147,13.232,13.04,0.4471,64.68,0,0,30,10.8,70.06,loading_zone,1
W05932,L0212,S117,C515,P06,2026-04-06 04:19,2026-04-06 04:44,13.168,13.247,13.103,0.2976,65.63,0,0,30,12.2,70.03,loading_zone,1
W05933,L0212,S117,C515,P06,2026-04-06 04:49,2026-04-06 05:14,13.245,13.308,13.212,0.1365,66.15,0,0,30,11.6,70.01,loading_zone,1
W05934,L0212,S117,C515,P06,2026-04-06 05:19,2026-04-06 05:44,13.414,13.459,13.364,0.1999,66.26,0,0,30,12.0,69.98,loading_zone,1
W05935,L0212,S117,C515,P06,2026-04-06 05:49,2026-04-06 06:14,13.656,13.835,13.439,1.0275,66.64,0,0,30,13.7,69.96,loading_zone,1
W05936,L0212,S117,C515,P06,2026-04-06 06:19,2026-04-06 06:44,14.051,14.26,13.885,0.8931,66.4,0,0,30,13.9,69.93,loading_zone,1
W05937,L0212,S117,C515,P06,2026-04-06 06:49,2026-04-06 07:14,14.443,14.503,14.339,0.2695,68.84,0,0,30,12.9,69.92,loading_zone,1
W05938,L0212,S117,C515,P06,2026-04-06 07:19,2026-04-06 07:44,14.491,14.541,14.432,-0.0422,66.39,0,0,30,13.9,69.91,loading_zone,1
W05939,L0212,S117,C515,P06,2026-04-06 07:49,2026-04-06 08:14,14.437,14.493,14.394,0.229,68.14,0,0,30,15.1,69.91,loading_zone,1
W05940,L0212,S117,C515,P06,2026-04-06 08:19,2026-04-06 08:44,14.663,14.789,14.602,-0.1056,67.61,0,0,30,15.5,69.89,loading_zone,1
W05941,L0212,S117,C515,P06,2026-04-06 08:49,2026-04-06 09:14,14.657,14.679,14.618,0.0487,67.76,0,0,30,15.3,69.85,loading_zone,1
W05942,L0212,S117,C515,P06,2026-04-06 09:19,2026-04-06 09:44,14.628,14.719,14.53,0.3295,71.04,0,0,30,15.5,69.83,loading_zone,1
W05943,L0212,S117,C515,P06,2026-04-06 09:49,2026-04-06 10:14,14.769,14.807,14.694,0.0915,67.9,0,0,30,14.8,69.83,loading_zone,1
W05944,L0212,S117,C515,P06,2026-04-06 10:19,2026-04-06 10:44,14.55,14.673,14.418,-0.6686,68.85,0,0,30,14.4,69.81,loading_zone,1
W05945,L0212,S117,C515,P06,2026-04-06 10:49,2026-04-06 11:14,14.559,14.715,14.45,0.5517,69.02,0,0,30,14.6,69.8,loading_zone,1
W05946,L0212,S117,C515,P06,2026-04-06 11:19,2026-04-06 11:44,14.694,14.817,14.583,-0.4536,67.64,0,0,30,14.8,69.79,loading_zone,1
W05947,L0212,S117,C515,P06,2026-04-06 11:49,2026-04-06 12:14,14.675,14.859,14.569,0.5146,68.15,0,0,30,14.0,69.78,loading_zone,1
W05948,L0212,S117,C515,P06,2026-04-06 12:19,2026-04-06 12:44,14.834,14.912,14.754,-0.3878,67.05,0,0,30,13.4,69.76,loading_zone,1
W05949,L0212,S117,C515,P06,2026-04-06 12:49,2026-04-06 13:14,14.791,14.87,14.742,0.3219,71.57,0,0,30,13.7,69.75,loading_zone,1
W05950,L0212,S117,C515,P06,2026-04-06 13:19,2026-04-06 13:44,15.124,15.359,14.897,1.0049,69.14,0,0,30,12.4,69.77,loading_zone,1
W05951,L0212,S117,C515,P06,2026-04-06 13:49,2026-04-06 14:14,15.446,15.514,15.366,-0.2335,68.19,0,0,30,12.1,69.76,loading_zone,1
W05952,L0212,S117,C515,P06,2026-04-06 14:19,2026-04-06 14:44,15.58,15.668,15.514,0.3614,71.67,0,0,30,12.3,69.73,loading_zone,1
W05953,L0212,S117,C515,P06,2026-04-06 14:49,2026-04-06 15:14,15.675,15.726,15.605,-0.0387,70.07,0,0,30,11.5,69.7,loading_zone,1
W05954,L0212,S117,C515,P06,2026-04-06 15:19,2026-04-06 15:44,14.223,15.704,12.848,-6.876,69.75,0,0,30,12.6,69.71,loading_zone,1
W05955,L0212,S117,C515,P06,2026-04-06 15:49,2026-04-06 16:14,11.475,12.516,10.621,-4.6334,62.24,0,0,30,13.2,69.7,loading_zone,1
W05956,L0212,S117,C515,P06,2026-04-06 16:19,2026-04-06 16:44,9.56,10.267,8.911,-3.2489,56.76,0,0,30,14.3,69.69,loading_zone,1
W05957,L0212,S117,C515,P06,2026-04-06 16:49,2026-04-06 17:14,8.267,8.775,7.721,-2.5803,54.24,0,0,20,13.7,69.66,loading_zone,1
W05958,L0212,S117,C515,P06,2026-04-06 17:19,2026-04-06 17:44,7.118,7.533,6.743,-1.9615,56.1,0,0,0,14.1,69.63,loading_zone,0
W05959,L0212,S117,C515,P06,2026-04-06 17:49,2026-04-06 18:14,6.675,6.725,6.62,-0.095,54.69,0,0,0,14.1,69.6,loading_zone,0
W05960,L0212,S117,C515,P06,2026-04-06 18:19,2026-04-06 18:44,6.519,6.559,6.461,-0.1584,56.7,0,0,0,13.6,69.58,loading_zone,0
W05961,L0212,S117,C515,P06,2026-04-06 18:49,2026-04-06 19:14,6.245,6.471,5.914,-1.2514,56.64,0,0,0,14.1,69.56,loading_zone,0
W05962,L0212,S117,C515,P06,2026-04-06 19:19,2026-04-06 19:44,5.905,5.94,5.843,-0.0507,55.98,0,0,0,13.8,69.56,loading_zone,0
W05963,L0212,S117,C515,P06,2026-04-06 19:49,2026-04-06 20:14,5.915,5.991,5.861,-0.0003,54.82,0,0,0,12.9,69.54,loading_zone,0
W05964,L0212,S117,C515,P06,2026-04-06 20:19,2026-04-06 20:44,5.784,5.841,5.726,-0.1395,53.86,0,0,0,12.7,69.52,loading_zone,0
W05965,L0212,S117,C515,P06,2026-04-06 20:49,2026-04-06 21:14,5.756,5.819,5.643,-0.1073,55.87,0,0,0,13.8,69.49,loading_zone,0
W05966,L0212,S117,C515,P06,2026-04-06 21:19,2026-04-06 21:44,5.758,5.846,5.669,-0.4042,54.06,0,0,0,12.8,69.44,loading_zone,0
W05967,L0212,S117,C515,P06,2026-04-06 21:49,2026-04-06 22:14,5.705,5.771,5.602,-0.1793,55.9,0,0,0,14.1,69.41,loading_zone,0
W05968,L0212,S117,C515,P06,2026-04-06 22:19,2026-04-06 22:44,5.514,5.628,5.471,-0.2366,56.16,0,0,0,12.6,69.39,loading_zone,0
W05969,L0212,S117,C515,P06,2026-04-06 22:49,2026-04-06 23:14,5.615,5.679,5.552,0.3158,55.56,0,0,0,12.4,69.36,loading_zone,0
W05970,L0212,S117,C515,P06,2026-04-06 23:19,2026-04-06 23:44,5.814,5.906,5.732,0.1848,57.8,0,0,0,13.9,69.35,loading_zone,0
W05971,L0212,S117,C515,P06,2026-04-06 23:49,2026-04-07 00:14,5.772,5.817,5.71,0.0291,55.78,0,0,0,14.1,69.31,loading_zone,0
W05972,L0212,S117,C515,P06,2026-04-07 00:19,2026-04-07 00:44,5.831,5.972,5.686,0.6778,55.61,0,0,0,13.2,69.3,loading_zone,0
W05973,L0212,S117,C515,P06,2026-04-07 00:49,2026-04-07 01:14,5.914,5.948,5.882,0.0768,53.96,0,0,0,13.0,69.29,loading_zone,0
W05974,L0212,S117,C515,P06,2026-04-07 01:19,2026-04-07 01:44,6.061,6.114,5.987,0.011,56.28,0,0,0,12.5,69.27,loading_zone,0
W05975,L0212,S117,C515,P06,2026-04-07 01:49,2026-04-07 02:14,5.802,5.939,5.643,-0.6216,53.48,0,0,0,12.9,69.25,loading_zone,0
W05976,L0212,S117,C515,P06,2026-04-07 02:19,2026-04-07 02:44,5.737,5.786,5.681,-0.0477,53.57,0,0,0,11.7,69.24,loading_zone,0
W05977,L0212,S117,C515,P06,2026-04-07 02:49,2026-04-07 03:14,5.852,5.906,5.768,0.2873,55.81,0,0,0,12.1,69.23,loading_zone,0
W05978,L0212,S117,C515,P06,2026-04-07 03:19,2026-04-07 03:44,5.924,6.041,5.842,0.3254,55.77,0,0,0,13.7,69.2,loading_zone,0
W05979,L0212,S117,C515,P06,2026-04-07 03:49,2026-04-07 04:14,5.854,5.964,5.789,-0.2691,54.84,0,0,0,12.3,69.19,loading_zone,0
W05980,L0212,S117,C515,P06,2026-04-07 04:19,2026-04-07 04:44,5.899,5.972,5.728,0.5184,54.21,0,0,0,11.4,69.19,loading_zone,0
W05981,L0212,S117,C515,P06,2026-04-07 04:49,2026-04-07 05:14,6.05,6.118,5.983,0.2475,54.51,0,0,0,11.4,69.19,loading_zone,0
W05982,L0212,S117,C515,P06,2026-04-07 05:19,2026-04-07 05:44,6.153,6.208,6.107,0.2259,55.56,0,0,0,11.2,69.18,loading_zone,0
W05983,L0212,S117,C515,P06,2026-04-07 05:49,2026-04-07 06:14,6.189,6.271,6.015,-0.3281,56.33,0,0,0,10.3,69.17,loading_zone,0
W05984,L0212,S117,C515,P06,2026-04-07 06:19,2026-04-07 06:44,5.965,6.04,5.776,-0.5623,54.16,0,0,0,9.4,69.16,loading_zone,0
W05985,L0212,S117,C515,P06,2026-04-07 06:49,2026-04-07 07:14,5.753,5.833,5.72,-0.0953,55.93,0,0,0,9.7,69.15,loading_zone,0
W05986,L0212,S117,C515,P06,2026-04-07 07:19,2026-04-07 07:44,5.797,5.878,5.733,-0.0432,55.79,0,0,0,10.1,69.13,loading_zone,0
W05987,L0212,S117,C515,P06,2026-04-07 07:49,2026-04-07 08:14,5.803,5.895,5.751,-0.0905,55.09,0,0,0,10.8,69.12,loading_zone,0
W05988,L0212,S117,C515,P06,2026-04-07 08:19,2026-04-07 08:44,5.705,5.752,5.663,-0.2462,55.57,0,0,0,9.6,69.1,loading_zone,0
W05989,L0212,S117,C515,P06,2026-04-07 08:49,2026-04-07 09:14,5.762,5.868,5.675,0.3202,52.85,0,0,0,8.5,69.08,loading_zone,0
W05990,L0212,S117,C515,P06,2026-04-07 09:19,2026-04-07 09:44,5.746,5.793,5.669,-0.2739,54.88,0,0,0,8.9,69.05,loading_zone,0
W05991,L0212,S117,C515,P06,2026-04-07 09:49,2026-04-07 10:14,5.791,5.895,5.678,0.4649,54.15,0,0,0,8.8,69.02,loading_zone,0
W05992,L0212,S117,C515,P06,2026-04-07 10:19,2026-04-07 10:44,6.061,6.112,5.99,0.0795,52.18,0,0,0,8.2,69.01,loading_zone,0
W05993,L0212,S117,C515,P06,2026-04-07 10:49,2026-04-07 11:14,6.033,6.088,5.988,-0.0813,56.33,0,0,0,8.2,69.0,loading_zone,0
W05994,L0212,S117,C515,P06,2026-04-07 11:19,2026-04-07 11:44,6.085,6.183,5.986,0.2335,54.17,0,0,0,7.8,68.97,loading_zone,0
W05995,L0212,S117,C515,P06,2026-04-07 11:49,2026-04-07 12:14,6.107,6.217,6.028,0.4221,55.78,0,0,0,8.6,68.93,loading_zone,0
W05996,L0212,S117,C515,P06,2026-04-07 12:19,2026-04-07 12:44,6.13,6.252,6.004,-0.5575,55.52,0,0,0,8.5,68.89,loading_zone,0
W05997,L0212,S117,C515,P06,2026-04-07 12:49,2026-04-07 13:14,5.931,5.982,5.875,-0.133,54.72,0,0,0,8.2,68.87,loading_zone,0
W05998,L0212,S117,C515,P06,2026-04-07 13:19,2026-04-07 13:44,5.931,6.013,5.833,0.2345,56.1,0,0,0,8.8,68.85,loading_zone,0
W05999,L0212,S117,C515,P06,2026-04-07 13:49,2026-04-07 14:14,5.691,5.826,5.524,-0.5798,52.18,0,0,0,9.2,68.84,loading_zone,0
W06000,L0212,S117,C515,P06,2026-04-07 14:19,2026-04-07 14:44,5.645,5.744,5.526,0.5568,54.29,0,0,0,11.1,68.82,loading_zone,0
W06001,L0212,S117,C515,P06,2026-04-07 14:49,2026-04-07 15:14,5.67,5.773,5.623,-0.0281,54.84,0,0,0,11.2,68.78,loading_zone,0
W06002,L0212,S117,C515,P06,2026-04-07 15:19,2026-04-07 15:44,5.627,5.74,5.527,0.4193,53.88,0,0,0,11.2,68.76,loading_zone,0
W06003,L0212,S117,C515,P06,2026-04-07 15:49,2026-04-07 16:14,5.665,5.755,5.609,0.0233,54.41,0,0,0,11.6,68.75,loading_zone,0
W06004,L0212,S117,C515,P06,2026-04-07 16:19,2026-04-07 16:44,5.52,5.642,5.354,-0.6535,54.19,0,0,0,10.9,68.74,loading_zone,0
W06005,L0212,S117,C515,P06,2026-04-07 16:49,2026-04-07 17:14,5.273,5.295,5.257,-0.0089,53.06,0,0,0,9.2,68.74,loading_zone,0
W06006,L0212,S117,C515,P06,2026-04-07 17:19,2026-04-07 17:44,5.415,5.527,5.302,0.4467,56.36,0,0,0,9.7,68.73,loading_zone,0
W06007,L0212,S117,C515,P06,2026-04-07 17:49,2026-04-07 18:14,5.637,5.724,5.497,0.479,56.09,0,0,0,9.8,68.7,loading_zone,0
W06008,L0212,S117,C515,P06,2026-04-07 18:19,2026-04-07 18:44,5.854,6.009,5.69,0.7752,54.71,0,0,0,11.1,68.67,loading_zone,0
W06009,L0212,S117,C515,P06,2026-04-07 18:49,2026-04-07 19:14,5.986,6.048,5.896,-0.1255,58.34,0,0,0,10.3,68.64,loading_zone,0
W06010,L0212,S117,C515,P06,2026-04-07 19:19,2026-04-07 19:44,6.001,6.092,5.893,0.2325,56.16,0,0,0,10.5,68.59,loading_zone,0
W06011,L0212,S117,C515,P06,2026-04-07 19:49,2026-04-07 20:14,5.98,6.059,5.9,0.1718,56.25,0,0,0,10.1,68.56,loading_zone,0
W06012,L0212,S117,C515,P06,2026-04-07 20:19,2026-04-07 20:44,6.151,6.223,6.062,-0.1923,53.56,0,0,0,9.6,68.55,loading_zone,0
W06013,L0212,S117,C515,P06,2026-04-07 20:49,2026-04-07 21:14,6.0,6.152,5.882,-0.6494,55.16,0,0,0,9.8,68.54,loading_zone,0
W06014,L0212,S117,C515,P06,2026-04-07 21:19,2026-04-07 21:44,5.772,5.907,5.647,-0.4707,55.02,0,0,0,9.6,68.53,loading_zone,0
W06015,L0212,S117,C515,P06,2026-04-07 21:49,2026-04-07 22:14,5.701,5.835,5.537,0.6226,55.75,0,0,0,9.2,68.5,loading_zone,0
W06016,L0212,S117,C515,P06,2026-04-07 22:19,2026-04-07 22:44,5.79,5.877,5.677,-0.277,55.66,0,0,0,9.7,68.48,loading_zone,0
W06017,L0212,S117,C515,P06,2026-04-07 22:49,2026-04-07 23:14,5.684,5.812,5.505,-0.7858,51.91,0,0,0,9.4,68.48,loading_zone,0
W06018,L0212,S117,C515,P06,2026-04-07 23:19,2026-04-07 23:44,5.53,5.593,5.47,-0.0603,53.53,0,0,0,8.9,68.47,loading_zone,0
W06019,L0212,S117,C515,P06,2026-04-07 23:49,2026-04-08 00:14,5.397,5.455,5.347,0.1491,55.45,0,0,0,9.1,68.45,loading_zone,0
W06020,L0212,S117,C515,P06,2026-04-08 00:19,2026-04-08 00:44,5.524,5.662,5.347,-0.3627,55.68,0,0,0,9.3,68.43,loading_zone,0
W06021,L0212,S117,C515,P06,2026-04-08 00:49,2026-04-08 01:14,5.419,5.495,5.297,0.2962,56.9,0,0,0,9.5,68.41,loading_zone,0
W06022,L0212,S117,C515,P06,2026-04-08 01:19,2026-04-08 01:44,5.442,5.562,5.356,0.4906,55.0,0,0,0,9.6,68.39,loading_zone,0
