window_id,leg_id,shipment_id,container_id,product_id,window_start,window_end,avg_temp_c,max_temp_c,min_temp_c,temp_slope_c_per_hr,humidity_avg_pct,shock_count,door_open_count,minutes_outside_range,current_delay_min,battery_avg_pct,transit_phase,target_spoilage_risk_6h,prod_temp_low,prod_temp_high,prod_temp_mid,prod_temp_crit_low,prod_temp_crit_high,temp_deviation,temp_breach,temp_critical_breach,temp_margin,window_duration_min,hour_of_day,cumulative_breach_min,delay_acceleration,battery_drain_rate,rolling_temp_mean_3,rolling_temp_std_3,rolling_slope_mean_3,time_in_phase_min,leg_progress_pct,det_score,det_rules_fired,ml_score,final_score,risk_tier,recommended_actions,requires_human_approval
W02618,L0061,S035,C410,P04,2026-04-06 13:39:00,2026-04-06 14:04:00,-17.501,-17.408,-17.613,-0.4118,53.05,0,0,0,0.7,81.37,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.4989999999999988,0,0,2.5010000000000012,25.0,13,195,-0.10000000000000009,-0.0899999999999892,-17.46966666666667,0.028290163189932854,-0.06960000000000004,4250.0,0.7112970711297071,0.3,excursion_duration,0.0011614945,0.12069689675001427,LOW,standard_monitoring,False
W02619,L0061,S035,C410,P04,2026-04-06 14:09:00,2026-04-06 14:34:00,-17.649,-17.596,-17.699,-0.181,55.0,0,0,0,0.7,81.25,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.350999999999999,0,0,2.649000000000001,25.0,14,195,0.0,-0.12000000000000455,-17.537333333333336,0.09865258908571342,-0.14640000000000003,4275.0,0.7154811715481172,0.3,excursion_duration,0.0004720242,0.12028321452555246,LOW,standard_monitoring,False
W02620,L0061,S035,C410,P04,2026-04-06 14:39:00,2026-04-06 15:04:00,-17.529,-17.401,-17.68,0.6891,55.91,0,0,0,1.1,81.14,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.471,0,0,2.529,25.0,14,195,0.40000000000000013,-0.10999999999999943,-17.55966666666667,0.07862145593484698,0.03209999999999998,4300.0,0.7196652719665272,0.3,excursion_duration,0.0014435153,0.12086610921425744,LOW,standard_monitoring,False
W02621,L0061,S035,C410,P04,2026-04-06 15:09:00,2026-04-06 15:34:00,-17.436,-17.389,-17.473,-0.1553,54.68,0,0,0,2.0,81.03,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.564,0,0,2.436,25.0,15,195,0.8999999999999999,-0.10999999999999943,-17.538,0.10678483038325763,0.1176,4325.0,0.7238493723849372,0.3,excursion_duration,0.0009329697,0.12055978185264393,LOW,standard_monitoring,False
W02622,L0061,S035,C410,P04,2026-04-06 15:39:00,2026-04-06 16:04:00,-17.45,-17.36,-17.558,-0.3583,55.98,0,0,0,1.2,80.93,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.5500000000000007,0,0,2.4499999999999993,25.0,15,195,-0.8,-0.09999999999999432,-17.471666666666668,0.050143128475517364,0.05850000000000002,4350.0,0.7280334728033473,0.3,excursion_duration,0.0008460653,0.120507639197167,LOW,standard_monitoring,False
W02623,L0061,S035,C410,P04,2026-04-06 16:09:00,2026-04-06 16:34:00,-17.445,-17.318,-17.666,0.721,56.11,0,0,0,3.3,80.83,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.5549999999999997,0,0,2.4450000000000003,25.0,16,195,2.0999999999999996,-0.10000000000000853,-17.44366666666667,0.007094598883050467,0.06913333333333331,4375.0,0.7322175732217573,0.3,excursion_duration,0.00096506655,0.12057903997367247,LOW,standard_monitoring,False
W02624,L0061,S035,C410,P04,2026-04-06 16:39:00,2026-04-06 17:04:00,-17.326,-17.12,-17.44,0.7272,55.57,0,0,0,4.1,80.72,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.6739999999999995,0,0,2.3260000000000005,25.0,16,195,0.7999999999999998,-0.10999999999999943,-17.407,0.07019259220157655,0.36329999999999996,4400.0,0.7364016736401674,0.3,excursion_duration,0.002798967,0.12167938030790537,LOW,standard_monitoring,False
W02625,L0061,S035,C410,P04,2026-04-06 17:09:00,2026-04-06 17:34:00,-17.337,-17.307,-17.378,-0.1351,55.18,0,0,0,4.1,80.62,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.6630000000000003,0,0,2.3369999999999997,25.0,17,195,0.0,-0.09999999999999432,-17.369333333333334,0.06575966342150096,0.4377,4425.0,0.7405857740585774,0.3,excursion_duration,0.0004998587,0.12029991523479111,LOW,standard_monitoring,False
W02626,L0061,S035,C410,P04,2026-04-06 17:39:00,2026-04-06 18:04:00,-17.364,-17.292,-17.433,0.1272,55.06,0,0,0,3.8,80.53,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.6359999999999992,0,0,2.3640000000000008,25.0,17,195,-0.2999999999999998,-0.09000000000000341,-17.342333333333332,0.019553345834108494,0.2397666666666666,4450.0,0.7447698744769874,0.3,excursion_duration,0.0002905639,0.12017433834727853,LOW,standard_monitoring,False
W02627,L0061,S035,C410,P04,2026-04-06 18:09:00,2026-04-06 18:34:00,-17.203,-17.1,-17.356,0.5767,56.4,0,0,0,3.1,80.43,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.7970000000000006,0,0,2.2029999999999994,25.0,18,195,-0.6999999999999997,-0.09999999999999432,-17.301333333333336,0.0862225801823796,0.18959999999999996,4475.0,0.7489539748953975,0.3,excursion_duration,0.0011924556,0.1207154734339565,LOW,standard_monitoring,False
W02628,L0061,S035,C410,P04,2026-04-06 18:39:00,2026-04-06 19:04:00,-17.135,-17.057,-17.199,-0.2095,56.1,0,0,0,3.5,80.33,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.8649999999999984,0,0,2.1350000000000016,25.0,18,195,0.3999999999999999,-0.10000000000000853,-17.233999999999998,0.11760527199054867,0.16479999999999995,4500.0,0.7531380753138075,0.3,excursion_duration,0.00071994826,0.12043196897604502,LOW,standard_monitoring,False
W02629,L0061,S035,C410,P04,2026-04-06 19:09:00,2026-04-06 19:34:00,-17.224,-17.135,-17.348,-0.4814,56.18,0,0,0,3.3,80.21,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.776,0,0,2.224,25.0,19,195,-0.20000000000000018,-0.12000000000000455,-17.18733333333333,0.04652239603999858,-0.03806666666666669,4525.0,0.7573221757322176,0.3,excursion_duration,0.00071864453,0.12043118672329,LOW,standard_monitoring,False
W02630,L0061,S035,C410,P04,2026-04-06 19:39:00,2026-04-06 20:04:00,-17.458,-17.378,-17.536,-0.3298,52.75,0,0,0,3.5,80.12,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.5420000000000016,0,0,2.4579999999999984,25.0,19,195,0.20000000000000018,-0.0899999999999892,-17.272333333333332,0.16683624706071834,-0.3402333333333334,4550.0,0.7615062761506276,0.3,excursion_duration,0.00024089722,0.12014453833864536,LOW,standard_monitoring,False
W02631,L0061,S035,C410,P04,2026-04-06 20:09:00,2026-04-06 20:34:00,-17.417,-17.316,-17.515,0.5009,55.16,0,0,0,3.9,80.01,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.5829999999999984,0,0,2.4170000000000016,25.0,20,195,0.3999999999999999,-0.10999999999999943,-17.366333333333333,0.12495732604897189,-0.10343333333333334,4575.0,0.7656903765690377,0.3,excursion_duration,0.0002191466,0.12013148796278983,LOW,standard_monitoring,False
W02632,L0061,S035,C410,P04,2026-04-06 20:39:00,2026-04-06 21:04:00,-17.299,-17.127,-17.439,0.8105,54.7,0,0,0,3.9,79.91,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.7010000000000005,0,0,2.2989999999999995,25.0,20,195,0.0,-0.10000000000000853,-17.391333333333332,0.08254897536196393,0.3272,4600.0,0.7698744769874477,0.3,excursion_duration,0.00081524486,0.1204891469143331,LOW,standard_monitoring,False
W02633,L0061,S035,C410,P04,2026-04-06 21:09:00,2026-04-06 21:34:00,-17.113,-17.016,-17.18,0.2424,56.14,0,0,0,4.3,79.8,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.8870000000000005,0,0,2.1129999999999995,25.0,21,195,0.3999999999999999,-0.10999999999999943,-17.276333333333334,0.15326230238811053,0.5179333333333332,4625.0,0.7740585774058577,0.3,excursion_duration,0.0008251828,0.12049510970711708,LOW,standard_monitoring,False
W02634,L0061,S035,C410,P04,2026-04-06 21:39:00,2026-04-06 22:04:00,-17.197,-17.074,-17.261,-0.2307,57.19,0,0,0,3.7,79.71,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.803000000000001,0,0,2.196999999999999,25.0,21,195,-0.5999999999999996,-0.09000000000000341,-17.203,0.09314504817738421,0.2740666666666666,4650.0,0.7782426778242678,0.3,excursion_duration,0.00064808474,0.12038885086541995,LOW,standard_monitoring,False
W02635,L0061,S035,C410,P04,2026-04-06 22:09:00,2026-04-06 22:34:00,-17.125,-17.095,-17.172,0.0408,54.47,0,0,0,3.3,79.6,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.875,0,0,2.125,25.0,22,195,-0.40000000000000036,-0.10999999999999943,-17.145,0.045431266766007214,0.01749999999999997,4675.0,0.7824267782426778,0.3,excursion_duration,0.00070800184,0.12042480111005716,LOW,standard_monitoring,False
W02636,L0061,S035,C410,P04,2026-04-06 22:39:00,2026-04-06 23:04:00,-17.149,-17.098,-17.18,0.084,55.05,0,0,0,4.0,79.52,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.850999999999999,0,0,2.149000000000001,25.0,22,195,0.7000000000000002,-0.0799999999999983,-17.157,0.03666060555916581,-0.03530000000000003,4700.0,0.7866108786610879,0.3,excursion_duration,0.0006785561,0.12040713368798606,LOW,standard_monitoring,False
W02637,L0061,S035,C410,P04,2026-04-06 23:09:00,2026-04-06 23:34:00,-17.268,-17.149,-17.341,-0.4197,52.51,0,0,0,3.2,79.42,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.7319999999999993,0,0,2.2680000000000007,25.0,23,195,-0.7999999999999998,-0.09999999999999432,-17.180666666666667,0.07657893531056335,-0.09830000000000004,4725.0,0.7907949790794979,0.3,excursion_duration,0.0003686636,0.12022119817731436,LOW,standard_monitoring,False
W02638,L0061,S035,C410,P04,2026-04-06 23:39:00,2026-04-07 00:04:00,-17.185,-17.056,-17.273,0.4673,52.42,0,0,0,3.4,79.33,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.8150000000000013,0,0,2.1849999999999987,25.0,23,195,0.19999999999999973,-0.09000000000000341,-17.200666666666667,0.06102731628787666,0.04386666666666663,4750.0,0.7949790794979079,0.3,excursion_duration,0.0014260298,0.12085561792366206,LOW,standard_monitoring,False
W02639,L0061,S035,C410,P04,2026-04-07 00:09:00,2026-04-07 00:34:00,-17.19,-17.089,-17.276,-0.1317,55.34,0,0,0,2.6,79.21,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.8099999999999987,0,0,2.1900000000000013,25.0,0,195,-0.7999999999999998,-0.12000000000000455,-17.214333333333332,0.04654388610012347,-0.02803333333333338,4775.0,0.799163179916318,0.3,excursion_duration,0.0023933072,0.1214359843917191,LOW,standard_monitoring,False
W02640,L0061,S035,C410,P04,2026-04-07 00:39:00,2026-04-07 01:04:00,-17.095,-17.003,-17.155,0.3466,56.62,0,0,0,2.7,79.12,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.905000000000001,0,0,2.094999999999999,25.0,0,195,0.10000000000000009,-0.0899999999999892,-17.156666666666666,0.05346338310748841,0.22739999999999996,4800.0,0.803347280334728,0.3,excursion_duration,0.006214716,0.12372882978990674,LOW,standard_monitoring,False
W02641,L0061,S035,C410,P04,2026-04-07 01:09:00,2026-04-07 01:34:00,-16.968,-16.92,-17.053,0.0696,54.56,0,0,0,1.8,79.02,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,3.032,0,0,1.968,25.0,1,195,-0.9000000000000001,-0.10000000000000853,-17.084333333333333,0.11138372113237317,0.09483333333333331,4825.0,0.8075313807531381,0.3,excursion_duration,0.0028874509,0.12173247058410197,LOW,standard_monitoring,False
W02642,L0061,S035,C410,P04,2026-04-07 01:39:00,2026-04-07 02:04:00,-16.932,-16.843,-17.016,-0.2383,56.89,0,0,0,1.0,78.91,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,3.0680000000000014,0,0,1.9319999999999986,25.0,1,195,-0.8,-0.10999999999999943,-16.998333333333335,0.0856290449163687,0.059299999999999964,4850.0,0.8117154811715481,0.3,excursion_duration,0.0037714466,0.12226286798715591,LOW,standard_monitoring,False
W02643,L0061,S035,C410,P04,2026-04-07 02:09:00,2026-04-07 02:34:00,-16.801,-16.744,-16.837,-0.0051,55.29,0,0,0,0.9,78.8,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,3.1990000000000016,0,0,1.8009999999999984,25.0,2,195,-0.09999999999999998,-0.10999999999999943,-16.900333333333332,0.08788818653996758,-0.05793333333333337,4875.0,0.8158995815899581,0.3,excursion_duration,0.0027965235,0.12167791417334228,LOW,standard_monitoring,False
W02644,L0061,S035,C410,P04,2026-04-07 02:39:00,2026-04-07 03:04:00,-16.962,-16.769,-17.137,-0.9171,53.47,0,0,0,1.7,78.68,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,3.0380000000000003,0,0,1.9619999999999997,25.0,2,195,0.7999999999999999,-0.11999999999999034,-16.89833333333333,0.08561736583943678,-0.38683333333333336,4900.0,0.8200836820083682,0.3,excursion_duration,0.0034149967,0.12204899813979864,LOW,standard_monitoring,False
W02645,L0061,S035,C410,P04,2026-04-07 03:09:00,2026-04-07 03:34:00,-17.058,-17.001,-17.11,0.0912,57.22,0,0,0,1.2,78.57,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.942,0,0,2.058,25.0,3,195,-0.5,-0.11000000000001364,-16.94033333333333,0.12986274805842532,-0.2770000000000001,4925.0,0.8242677824267782,0.3,excursion_duration,0.003013948,0.12180836883373558,LOW,standard_monitoring,False
W02646,L0061,S035,C410,P04,2026-04-07 03:39:00,2026-04-07 04:04:00,-17.073,-17.018,-17.166,0.2184,53.22,0,0,0,0.4,78.48,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.9269999999999996,0,0,2.0730000000000004,25.0,3,195,-0.7999999999999999,-0.0899999999999892,-17.031000000000002,0.06022457969929496,-0.2025,4950.0,0.8284518828451883,0.3,excursion_duration,0.0038313258,0.12229879561811685,LOW,standard_monitoring,False
W02647,L0061,S035,C410,P04,2026-04-07 04:09:00,2026-04-07 04:34:00,-17.183,-16.997,-17.366,-0.815,56.0,0,0,0,0.4,78.36,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.817,0,0,2.183,25.0,4,195,0.0,-0.12000000000000455,-17.104666666666663,0.06825198409785035,-0.16846666666666665,4975.0,0.8326359832635983,0.3,excursion_duration,0.0043085385,0.12258512329310178,LOW,standard_monitoring,False
W02648,L0061,S035,C410,P04,2026-04-07 04:39:00,2026-04-07 05:04:00,-17.37,-17.312,-17.43,-0.0021,54.11,0,0,0,0.3,78.26,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.629999999999999,0,0,2.370000000000001,25.0,4,195,-0.10000000000000003,-0.09999999999999432,-17.20866666666667,0.1501543650157994,-0.19956666666666667,5000.0,0.8368200836820083,0.3,excursion_duration,0.0010986034,0.12065916206222027,LOW,standard_monitoring,False
W02649,L0061,S035,C410,P04,2026-04-07 05:09:00,2026-04-07 05:34:00,-17.28,-17.149,-17.438,0.5438,56.54,0,0,0,0.0,78.16,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.719999999999999,0,0,2.280000000000001,25.0,5,195,-0.3,-0.10000000000000853,-17.277666666666665,0.09352183345776062,-0.0911,5025.0,0.8410041841004184,0.3,excursion_duration,0.0031502875,0.12189017259981483,LOW,standard_monitoring,False
W02650,L0061,S035,C410,P04,2026-04-07 05:39:00,2026-04-07 06:04:00,-17.219,-17.132,-17.306,-0.4659,56.89,0,0,0,0.4,78.05,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.780999999999999,0,0,2.219000000000001,25.0,5,195,0.4,-0.10999999999999943,-17.28966666666667,0.07596271014979393,0.02526666666666666,5050.0,0.8451882845188284,0.3,excursion_duration,0.0049455543,0.12296733272261917,LOW,standard_monitoring,False
W02651,L0061,S035,C410,P04,2026-04-07 06:09:00,2026-04-07 06:34:00,-17.197,-17.142,-17.226,0.167,54.31,0,0,0,0.0,77.95,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.803000000000001,0,0,2.196999999999999,25.0,6,195,-0.4,-0.09999999999999432,-17.232,0.04299999999959907,0.08163333333333334,5075.0,0.8493723849372385,0.3,excursion_duration,0.0047938954,0.12287633738480508,LOW,standard_monitoring,False
W02652,L0061,S035,C410,P04,2026-04-07 06:39:00,2026-04-07 07:04:00,-17.264,-17.215,-17.322,0.1989,55.42,0,0,0,0.0,77.85,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.7360000000000007,0,0,2.2639999999999993,25.0,6,195,0.0,-0.10000000000000853,-17.226666666666667,0.034151622703738345,-0.033333333333333326,5100.0,0.8535564853556485,0.3,excursion_duration,0.0024659308,0.1214795585302636,LOW,standard_monitoring,False
W02653,L0061,S035,C410,P04,2026-04-07 07:09:00,2026-04-07 07:34:00,-17.34,-17.202,-17.501,-0.4262,55.9,0,0,0,0.0,77.73,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.66,0,0,2.34,25.0,7,195,0.0,-0.11999999999999034,-17.267,0.07154718722610233,-0.020100000000000007,5125.0,0.8577405857740585,0.3,excursion_duration,0.0024557177,0.12147343066055327,LOW,standard_monitoring,False
W02654,L0061,S035,C410,P04,2026-04-07 07:39:00,2026-04-07 08:04:00,-17.378,-17.299,-17.452,0.001,55.33,0,0,0,0.0,77.64,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.622,0,0,2.378,25.0,7,195,0.0,-0.09000000000000341,-17.327333333333332,0.05804595880251172,-0.07543333333333334,5150.0,0.8619246861924686,0.3,excursion_duration,0.0015852586,0.12095115520525723,LOW,standard_monitoring,False
W02655,L0061,S035,C410,P04,2026-04-07 08:09:00,2026-04-07 08:34:00,-17.256,-17.203,-17.349,0.2541,55.21,0,0,0,0.1,77.54,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.7439999999999998,0,0,2.2560000000000002,25.0,8,195,0.1,-0.09999999999999432,-17.32466666666667,0.06242862591233854,-0.057033333333333346,5175.0,0.8661087866108786,0.3,excursion_duration,0.002614139,0.12156848353799432,LOW,standard_monitoring,False
W02656,L0061,S035,C410,P04,2026-04-07 08:39:00,2026-04-07 09:04:00,-17.172,-17.114,-17.236,0.1851,57.07,0,0,0,0.0,77.42,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.8279999999999994,0,0,2.1720000000000006,25.0,8,195,-0.1,-0.12000000000000455,-17.268666666666665,0.10358249530350365,0.14673333333333333,5200.0,0.8702928870292888,0.3,excursion_duration,0.006855916,0.12411354983225464,LOW,standard_monitoring,False
W02657,L0061,S035,C410,P04,2026-04-07 09:09:00,2026-04-07 09:34:00,-17.345,-17.249,-17.441,0.2253,53.56,0,0,0,0.3,77.31,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.655000000000001,0,0,2.344999999999999,25.0,9,195,0.3,-0.10999999999999943,-17.257666666666665,0.08651204155087167,0.2215,5225.0,0.8744769874476988,0.3,excursion_duration,0.0024047855,0.12144287128932774,LOW,standard_monitoring,False
W02658,L0061,S035,C410,P04,2026-04-07 09:39:00,2026-04-07 10:04:00,-17.523,-17.463,-17.598,-0.0329,53.71,0,0,0,0.1,77.22,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.4770000000000003,0,0,2.5229999999999997,25.0,9,195,-0.19999999999999998,-0.09000000000000341,-17.346666666666664,0.17550593532214923,0.12583333333333332,5250.0,0.8786610878661087,0.3,excursion_duration,0.0014158187,0.12084949127631262,LOW,standard_monitoring,False
W02659,L0061,S035,C410,P04,2026-04-07 10:09:00,2026-04-07 10:34:00,-17.446,-17.401,-17.505,0.1289,53.07,0,0,0,0.9,77.12,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.5539999999999985,0,0,2.4460000000000015,25.0,10,195,0.8,-0.09999999999999432,-17.438,0.08926925562573106,0.10709999999999999,5275.0,0.8828451882845189,0.3,excursion_duration,0.0024097438,0.12144584639929235,LOW,standard_monitoring,False
W02660,L0061,S035,C410,P04,2026-04-07 10:39:00,2026-04-07 11:04:00,-17.491,-17.439,-17.541,0.0003,55.15,0,0,0,0.5,77.03,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.5090000000000003,0,0,2.4909999999999997,25.0,10,195,-0.4,-0.09000000000000341,-17.486666666666668,0.03868246803536475,0.03209999999999999,5300.0,0.8870292887029289,0.3,excursion_duration,0.0016497297,0.12098983780480921,LOW,standard_monitoring,False
W02661,L0061,S035,C410,P04,2026-04-07 11:09:00,2026-04-07 11:34:00,-17.623,-17.538,-17.743,-0.5397,55.9,0,0,0,1.1,76.93,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.376999999999999,0,0,2.623000000000001,25.0,11,195,0.6000000000000001,-0.09999999999999432,-17.52,0.09199456505671941,-0.13683333333333333,5325.0,0.891213389121339,0.3,excursion_duration,0.0014304399,0.12085826398571953,LOW,standard_monitoring,False
W02662,L0061,S035,C410,P04,2026-04-07 11:39:00,2026-04-07 12:04:00,-17.648,-17.503,-17.76,0.5465,55.84,0,0,0,0.3,76.83,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.3520000000000003,0,0,2.6479999999999997,25.0,11,195,-0.8,-0.10000000000000853,-17.587333333333333,0.08435836255707536,0.002366666666666665,5350.0,0.895397489539749,0.3,excursion_duration,0.0018153009,0.12108918058685958,LOW,standard_monitoring,False
W02663,L0061,S035,C410,P04,2026-04-07 12:09:00,2026-04-07 12:34:00,-17.653,-17.522,-17.792,-0.6977,55.97,0,0,0,1.3,76.72,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.3470000000000013,0,0,2.6529999999999987,25.0,12,195,1.0,-0.10999999999999943,-17.641333333333332,0.016072751267695137,-0.23029999999999998,5375.0,0.899581589958159,0.3,excursion_duration,0.0010971783,0.12065830699168145,LOW,standard_monitoring,False
W02664,L0061,S035,C410,P04,2026-04-07 12:39:00,2026-04-07 13:04:00,-17.721,-17.575,-17.88,0.7217,54.95,0,0,0,1.4,76.63,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.279,0,0,2.721,25.0,12,195,0.09999999999999987,-0.09000000000000341,-17.674000000000003,0.04077989700797939,0.19016666666666668,5400.0,0.9037656903765691,0.3,excursion_duration,0.0020542156,0.12123252940829843,LOW,standard_monitoring,False
W02665,L0061,S035,C410,P04,2026-04-07 13:09:00,2026-04-07 13:34:00,-17.603,-17.541,-17.711,0.0041,55.88,0,0,0,1.4,76.56,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.3969999999999985,0,0,2.6030000000000015,25.0,13,195,0.0,-0.06999999999999318,-17.659000000000002,0.05922837157967943,0.009366666666666674,5425.0,0.9079497907949791,0.3,excursion_duration,0.0009934524,0.1205960714770481,LOW,standard_monitoring,False
W02666,L0061,S035,C410,P04,2026-04-07 13:39:00,2026-04-07 14:04:00,-17.404,-17.319,-17.525,0.2712,52.55,0,0,0,1.3,76.47,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.596,0,0,2.404,25.0,13,195,-0.09999999999999987,-0.09000000000000341,-17.576,0.1602154799012163,0.3323333333333333,5450.0,0.9121338912133892,0.3,excursion_duration,0.0025159041,0.12150954257696867,LOW,standard_monitoring,False
W02667,L0061,S035,C410,P04,2026-04-07 14:09:00,2026-04-07 14:34:00,-17.34,-17.246,-17.43,0.1687,55.9,0,0,0,2.6,76.39,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.66,0,0,2.34,25.0,14,195,1.3,-0.0799999999999983,-17.449,0.1371531990147227,0.148,5475.0,0.9163179916317992,0.3,excursion_duration,0.001640771,0.12098446267656982,LOW,standard_monitoring,False
W02668,L0061,S035,C410,P04,2026-04-07 14:39:00,2026-04-07 15:04:00,-17.416,-17.394,-17.458,-0.0651,53.55,0,0,0,2.9,76.28,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.5839999999999996,0,0,2.4160000000000004,25.0,14,195,0.2999999999999998,-0.10999999999999943,-17.386666666666667,0.04085747585574405,0.12493333333333333,5500.0,0.9205020920502092,0.3,excursion_duration,0.0007745369,0.12046472216490656,LOW,standard_monitoring,False
W02669,L0061,S035,C410,P04,2026-04-07 15:09:00,2026-04-07 15:34:00,-17.514,-17.474,-17.547,-0.0106,54.69,0,0,0,2.4,76.17,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.4860000000000007,0,0,2.5139999999999993,25.0,15,195,-0.5,-0.10999999999999943,-17.423333333333332,0.08723149278388101,0.030999999999999996,5525.0,0.9246861924686193,0.3,excursion_duration,0.00045966418,0.12027579852030612,LOW,standard_monitoring,False
W02670,L0061,S035,C410,P04,2026-04-07 15:39:00,2026-04-07 16:04:00,-17.465,-17.42,-17.542,-0.0573,56.97,0,0,0,2.2,76.09,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.535,0,0,2.465,25.0,15,195,-0.19999999999999973,-0.0799999999999983,-17.465,0.04899999999972399,-0.044333333333333336,5550.0,0.9288702928870293,0.3,excursion_duration,0.0008148945,0.12048893672646954,LOW,standard_monitoring,False
W02671,L0061,S035,C410,P04,2026-04-07 16:09:00,2026-04-07 16:34:00,-17.361,-17.314,-17.393,0.1629,54.37,0,0,0,2.1,76.0,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.6389999999999993,0,0,2.3610000000000007,25.0,16,195,-0.10000000000000009,-0.09000000000000341,-17.44666666666667,0.07813023315788291,0.03166666666666666,5575.0,0.9330543933054394,0.3,excursion_duration,0.00063217996,0.12037930798134766,LOW,standard_monitoring,False
W02672,L0061,S035,C410,P04,2026-04-07 16:39:00,2026-04-07 17:04:00,-17.264,-17.18,-17.341,-0.1066,56.96,0,0,0,2.7,75.89,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.7360000000000007,0,0,2.2639999999999993,25.0,16,195,0.6000000000000001,-0.10999999999999943,-17.363333333333333,0.10052031303821456,-0.00033333333333333826,5600.0,0.9372384937238494,0.3,excursion_duration,0.0012324055,0.12073944334872067,LOW,standard_monitoring,False
W02673,L0061,S035,C410,P04,2026-04-07 17:09:00,2026-04-07 17:34:00,-17.349,-17.314,-17.42,-0.1197,56.29,0,0,0,3.4,75.77,loading_zone,0,-25.0,-15.0,-20.0,-30.0,-8.0,2.651,0,0,2.349,25.0,17,195,0.6999999999999997,-0.12000000000000455,-17.32466666666667,0.05288036812748715,-0.021133333333333337,5625.0,0.9414225941422594,0.3,excursion_duration,0.00040284146,0.12024170488177333,LOW,standard_monitoring,False
